po_number,po_item,po_date,vendor_id,vendor_name,parent_company_group,category_code,category_name,category_l1,category_l2,plant_code,plant_name,region,net_value_inr,quantity,unit,currency,doc_type,contract_number,is_deleted
4500001770,20,2023-09-29,0000100085,Sahyadri Industrial Corporation (0085),METSO-GRP,M031,Lime,Chemicals & Reagents,Lime,HZL1,Hindustan Zinc,Rajasthan,4173024,339,KG,INR,NB,,false
4500001770,30,2023-09-29,0000100063,Rajasthan Overseas Pvt Ltd,,M004,Bauxite,Raw Materials,Bauxite,HZL1,Hindustan Zinc,Rajasthan,10993087,98,MT,INR,NB,46001038,false
4500001770,40,2023-09-29,0000100093,Konkan Overseas Pvt Ltd,,M001,Zinc Concentrate,Raw Materials,Zinc Concentrate,HZL1,Hindustan Zinc,Rajasthan,20546041,42,MT,USD,NB,46002293,false
4500001770,50,2023-09-29,0000100038,Sterling Industrial Corporation,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,HZL1,Hindustan Zinc,Rajasthan,680546,6,EA,INR,NB,46002877,false
4500001771,10,2024-01-17,0000100130,Marwar Industries,,M010,Conveyor Components,MRO & Spares,Conveyor Components,HZL1,Hindustan Zinc,Rajasthan,2578685,30,SET,INR,UB,,false
4500001771,20,2024-01-17,0000100013,Cummins India Ltd,,M009,Pumps,MRO & Spares,Pumps,HZL1,Hindustan Zinc,Rajasthan,2203985,13,EA,INR,NB,,false
4500001771,30,2024-01-17,0000100083,Deccan Technologies Pvt Ltd,,M025,Housekeeping Services,Services,Housekeeping Services,HZL1,Hindustan Zinc,Rajasthan,55463864,44,LOT,EUR,NB,46002878,false
4500001771,40,2024-01-17,0000100140,Narmada Industries (0140),SANDVIK-GRP,M052,Steel Structures,Civil & Construction,Steel Structures,HZL1,Hindustan Zinc,Rajasthan,63536877,10,EA,INR,NB,46002879,false
4500001772,10,2023-03-14,0000100033,Konkan Trading Co,,M005,Alumina,Raw Materials,Alumina,IOD1,Iron Ore Division,Goa,26083793,305,MT,INR,MK,46000619,false
4500001772,20,2023-03-14,0000100067,National Enterprises,,M026,Security Services,Services,Security Services,IOD1,Iron Ore Division,Goa,11102593,47,LOT,INR,FO,46002880,false
4500001772,30,2023-03-14,0000100051,Orient Equipment Ltd,ABB-GRP,M007,Bearings,MRO & Spares,Bearings,IOD1,Iron Ore Division,Goa,19798182,12,EA,INR,MK,46001218,false
4500001772,40,2023-03-14,0000100062,Malwa Overseas Pvt Ltd,,M022,Logistics Services,Services,Logistics Services,IOD1,Iron Ore Division,Goa,3877513,48,LOT,INR,MK,46001291,false
4500001773,10,2025-05-05,0000100031,Malwa Engineering Works,,M057,Switchgear,Electrical,Switchgear,IOD1,Iron Ore Division,Goa,26344689,38,EA,INR,NB,46002881,false
4500001773,20,2025-05-05,0000100037,Konkan Engineering Works,,M029,Frothers,Chemicals & Reagents,Frothers,IOD1,Iron Ore Division,Goa,5853212,496,MT,INR,NB,46002882,false
4500001773,30,2025-05-05,0000100106,Chambal Equipment Ltd,,M025,Housekeeping Services,Services,Housekeeping Services,IOD1,Iron Ore Division,Goa,7321591,36,LOT,INR,NB,46002883,false
4500001773,40,2025-05-05,0000100145,Satpura Trading Co,,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,IOD1,Iron Ore Division,Goa,936760,8,EA,INR,NB,46002884,false
4500001774,10,2025-08-18,0000100137,Sterling Overseas Pvt Ltd,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,HZL1,Hindustan Zinc,Rajasthan,3642331,361,MT,USD,NB,,false
4500001774,20,2025-08-18,0000100037,Konkan Engineering Works,,M036,Petroleum Coke,Fuel & Energy,Petroleum Coke,HZL1,Hindustan Zinc,Rajasthan,36517824,93,MT,EUR,NB,,false
4500001775,10,2025-03-24,0000100145,Satpura Trading Co,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,HZL1,Hindustan Zinc,Rajasthan,19868171,466,MT,INR,NB,,false
4500001776,10,2023-12-27,0000100098,Mewar Industries,,M013,Crusher Parts,MRO & Spares,Crusher Parts,COG1,Cairn Oil & Gas,Rajasthan,5255745,36,EA,INR,NB,46001292,false
4500001776,20,2023-12-27,0000100079,Vindhyachal Trading Co,WEIR-GRP,M052,Steel Structures,Civil & Construction,Steel Structures,COG1,Cairn Oil & Gas,Rajasthan,10442645,32,LOT,INR,FO,46002885,false
4500001777,10,2024-02-27,0000100084,Shree Balaji Fabricators,,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,STC1,Sterlite Copper,Tamil Nadu,8948753,214,MT,INR,NB,46002886,false
4500001778,10,2024-03-08,0000100078,Aravali Engineering Works,ABB-GRP,M005,Alumina,Raw Materials,Alumina,STC1,Sterlite Copper,Tamil Nadu,10115639,241,MT,INR,NB,46000197,false
4500001778,20,2024-03-08,0000100141,Satpura Industrial Corporation,ABB-GRP,M048,Fire Safety Equipment,Safety & PPE,Fire Safety Equipment,STC1,Sterlite Copper,Tamil Nadu,2305696,44,EA,INR,NB,46002865,false
4500001778,30,2024-03-08,0000100019,UltraTech Cement Ltd,,M016,Furnaces,Capital Equipment,Furnaces,STC1,Sterlite Copper,Tamil Nadu,101397395,27,EA,INR,MK,,false
4500001778,40,2024-03-08,0000100131,Deccan Enterprises,,M023,Civil Works,Services,Civil Works,STC1,Sterlite Copper,Tamil Nadu,10978715,8,LOT,INR,MK,46002887,false
4500001779,10,2024-08-13,0000100078,Aravali Engineering Works,ABB-GRP,M002,Lead Concentrate,Raw Materials,Lead Concentrate,VAL1,Vedanta Aluminium,Odisha,181539172,326,MT,INR,MK,46000395,false
4500001779,20,2024-08-13,0000100045,Godavari Industrial Corporation,METSO-GRP,M032,Flocculants,Chemicals & Reagents,Flocculants,VAL1,Vedanta Aluminium,Odisha,11737441,375,MT,INR,MK,46001998,false
4500001779,30,2024-08-13,0000100101,Sahyadri Technologies Pvt Ltd,,M061,Control Valves,Instrumentation,Control Valves,VAL1,Vedanta Aluminium,Odisha,17546497,6,EA,INR,NB,,false
4500001780,10,2025-08-10,0000100054,Narmada Industries,,M052,Steel Structures,Civil & Construction,Steel Structures,HZL1,Hindustan Zinc,Rajasthan,73799652,103,MT,INR,MK,46001769,false
4500001780,20,2025-08-10,0000100051,Orient Equipment Ltd,ABB-GRP,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,HZL1,Hindustan Zinc,Rajasthan,41246877,378,MT,INR,NB,46002683,false
4500001780,30,2025-08-10,0000100059,Deccan Suppliers Pvt Ltd,,M029,Frothers,Chemicals & Reagents,Frothers,HZL1,Hindustan Zinc,Rajasthan,12556387,234,L,INR,UB,46002538,false
4500001781,10,2025-04-26,0000100121,Satpura Overseas Pvt Ltd,,M041,Port Handling,Logistics & Transport,Port Handling,IOD1,Iron Ore Division,Goa,8175062,27,LOT,INR,NB,,false
4500001781,20,2025-04-26,0000100051,Orient Equipment Ltd,ABB-GRP,M020,Drilling Rigs,Capital Equipment,Drilling Rigs,IOD1,Iron Ore Division,Goa,82993945,9,SET,INR,UB,46002888,false
4500001781,30,2025-04-26,0000100026,Flowserve India,,M050,Safety Footwear,Safety & PPE,Safety Footwear,IOD1,Iron Ore Division,Goa,1078112,22,EA,INR,NB,46002889,false
4500001782,10,2024-03-01,0000100033,Konkan Trading Co,,M018,Conveyor Systems,Capital Equipment,Conveyor Systems,VAL1,Vedanta Aluminium,Odisha,128453899,46,SET,INR,MK,,false
4500001783,10,2025-12-12,0000100084,Shree Balaji Fabricators,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,HZL1,Hindustan Zinc,Rajasthan,35719892,483,MT,INR,NB,,false
4500001783,20,2025-12-12,0000100013,Cummins India Ltd,,M010,Conveyor Components,MRO & Spares,Conveyor Components,HZL1,Hindustan Zinc,Rajasthan,7750458,47,EA,INR,NB,46001868,false
4500001784,10,2023-10-19,0000100017,JSW Steel Ltd,,M058,VFDs & Drives,Electrical,VFDs & Drives,HZL1,Hindustan Zinc,Rajasthan,36864406,35,EA,INR,NB,46001925,false
4500001784,20,2023-10-19,0000100057,Sterling Equipment Ltd,CATERPILLAR-GRP,M003,Copper Concentrate,Raw Materials,Copper Concentrate,HZL1,Hindustan Zinc,Rajasthan,81117417,54,MT,INR,NB,46002890,false
4500001785,10,2025-10-05,0000100065,Vindhyachal Engineering Works,,M024,Consulting Services,Services,Consulting Services,HZL1,Hindustan Zinc,Rajasthan,13073321,46,LOT,INR,NB,,false
4500001785,20,2025-10-05,0000100032,Desert Engineering Works,,M040,Road Transport,Logistics & Transport,Road Transport,HZL1,Hindustan Zinc,Rajasthan,8744642,46,LOT,INR,NB,46002891,false
4500001785,30,2025-10-05,0000100133,Desert Fabricators,,M063,Bags & Sacks,Packaging,Bags & Sacks,HZL1,Hindustan Zinc,Rajasthan,688058,38,EA,EUR,NB,46002892,false
4500001785,40,2025-10-05,0000100119,Godavari Manufacturing Co (0119),FLS-GRP,M060,Analyzers,Instrumentation,Analyzers,HZL1,Hindustan Zinc,Rajasthan,10951081,16,EA,INR,NB,,false
4500001785,50,2025-10-05,0000100152,Coastal Manufacturing Co,FLS-GRP,M039,Rail Freight,Logistics & Transport,Rail Freight,HZL1,Hindustan Zinc,Rajasthan,8945672,27,LOT,USD,NB,,false
4500001786,10,2024-08-10,0000100042,Konkan Manufacturing Co,,M009,Pumps,MRO & Spares,Pumps,VAL1,Vedanta Aluminium,Odisha,3011032,42,EA,EUR,NB,46002895,false
4500001786,20,2024-08-10,0000100114,Yamuna Equipment Ltd,,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,2035034,46,LOT,INR,MK,46002896,false
4500001786,30,2024-08-10,0000100068,Precision Industrial Corporation,,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,VAL1,Vedanta Aluminium,Odisha,4854173,37,EA,INR,MK,,false
4500001787,10,2024-05-15,0000100026,Flowserve India,,M026,Security Services,Services,Security Services,VAL1,Vedanta Aluminium,Odisha,27365411,5,LOT,INR,NB,46002897,false
4500001788,10,2023-01-28,0000100021,Container Corporation of India,,M038,Natural Gas,Fuel & Energy,Natural Gas,STC1,Sterlite Copper,Tamil Nadu,16524568,244,MT,INR,NB,46002898,false
4500001788,20,2023-01-28,0000100153,Precision Engineering Works,,M005,Alumina,Raw Materials,Alumina,STC1,Sterlite Copper,Tamil Nadu,28407078,479,MT,EUR,NB,46001027,false
4500001788,30,2023-01-28,0000100018,Grasim Industries Ltd,,M041,Port Handling,Logistics & Transport,Port Handling,STC1,Sterlite Copper,Tamil Nadu,6933220,43,LOT,INR,NB,,false
4500001789,10,2025-08-12,0000100085,Sahyadri Industrial Corporation (0085),METSO-GRP,M001,Zinc Concentrate,Raw Materials,Zinc Concentrate,BAL1,BALCO,Chhattisgarh,41369216,296,MT,INR,MK,46001366,false
4500001789,20,2025-08-12,0000100091,Aravali Manufacturing Co (0091),,M018,Conveyor Systems,Capital Equipment,Conveyor Systems,BAL1,BALCO,Chhattisgarh,26458187,21,EA,INR,NB,46002899,false
4500001790,10,2025-12-02,0000100051,Orient Equipment Ltd,ABB-GRP,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,1635985,15,SET,INR,NB,,false
4500001790,20,2025-12-02,0000100099,Mewar Overseas Pvt Ltd (0099),,M025,Housekeeping Services,Services,Housekeeping Services,VAL1,Vedanta Aluminium,Odisha,5462770,37,LOT,INR,MK,,false
4500001790,30,2025-12-02,0000100130,Marwar Industries,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,VAL1,Vedanta Aluminium,Odisha,44988206,357,MT,INR,NB,46002900,false
4500001791,10,2025-03-24,0000100075,Yamuna Fabricators,,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,COG1,Cairn Oil & Gas,Rajasthan,16810926,205,MT,INR,NB,46001576,false
4500001792,10,2025-04-01,0000100140,Narmada Industries (0140),SANDVIK-GRP,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,HZL1,Hindustan Zinc,Rajasthan,2040043,34,SET,INR,NB,46001813,false
4500001793,10,2024-09-01,0000100106,Chambal Equipment Ltd,,M025,Housekeeping Services,Services,Housekeeping Services,COG1,Cairn Oil & Gas,Rajasthan,13010899,44,LOT,INR,NB,46002883,false
4500001794,10,2025-11-14,0000100131,Deccan Enterprises,,M025,Housekeeping Services,Services,Housekeeping Services,STC1,Sterlite Copper,Tamil Nadu,12546579,25,LOT,INR,NB,46002901,false
4500001794,20,2025-11-14,0000100140,Narmada Industries (0140),SANDVIK-GRP,M002,Lead Concentrate,Raw Materials,Lead Concentrate,STC1,Sterlite Copper,Tamil Nadu,15889486,125,MT,INR,NB,46002902,false
4500001795,10,2025-04-22,0000100013,Cummins India Ltd,,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,2171951,48,SET,INR,NB,,false
4500001795,20,2025-04-22,0000100029,Grundfos Pumps India,,M013,Crusher Parts,MRO & Spares,Crusher Parts,VAL1,Vedanta Aluminium,Odisha,20000000,48,EA,INR,NB,46002903,false
4500001795,30,2025-04-22,0000100144,Sterling Manufacturing Co,,M056,Transformers,Electrical,Transformers,VAL1,Vedanta Aluminium,Odisha,4351519,4,EA,USD,NB,,false
4500001795,40,2025-04-22,0000100055,Krishna Industrial Corporation,,M053,Ready Mix Concrete,Civil & Construction,Ready Mix Concrete,VAL1,Vedanta Aluminium,Odisha,14810702,34,LOT,USD,NB,,false
4500001796,10,2023-10-07,0000100099,Mewar Overseas Pvt Ltd (0099),,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,HZL1,Hindustan Zinc,Rajasthan,666038,25,SET,INR,NB,46001632,false
4500001796,20,2023-10-07,0000100044,Apex Suppliers Pvt Ltd,,M012,Flotation Cells,MRO & Spares,Flotation Cells,HZL1,Hindustan Zinc,Rajasthan,960969,25,EA,INR,MK,,false
4500001797,10,2025-02-23,0000100030,Tega Industries Ltd,,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,STC1,Sterlite Copper,Tamil Nadu,112076801,262,MT,INR,NB,46002253,false
4500001798,10,2023-11-24,0000100015,Voltas Ltd,,M011,Grinding Media,MRO & Spares,Grinding Media,STC1,Sterlite Copper,Tamil Nadu,3348848,11,EA,INR,NB,,false
4500001798,20,2023-11-24,0000100063,Rajasthan Overseas Pvt Ltd,,M019,Electrolytic Cells,Capital Equipment,Electrolytic Cells,STC1,Sterlite Copper,Tamil Nadu,38946922,6,EA,INR,NB,46002905,false
4500001799,10,2024-11-02,0000100099,Mewar Overseas Pvt Ltd (0099),,M063,Bags & Sacks,Packaging,Bags & Sacks,BAL1,BALCO,Chhattisgarh,906608,20,EA,INR,NB,46002906,false
4500001799,20,2024-11-02,0000100061,Rajasthan Industries,,M034,Diesel,Fuel & Energy,Diesel,BAL1,BALCO,Chhattisgarh,9912631,411,L,INR,NB,,false
4500001800,10,2023-03-23,0000100129,Nilgiri Enterprises,,M014,Motor Spares,MRO & Spares,Motor Spares,HZL1,Hindustan Zinc,Rajasthan,2589937,43,EA,INR,NB,46001663,false
4500001800,20,2023-03-23,0000100033,Konkan Trading Co,,M040,Road Transport,Logistics & Transport,Road Transport,HZL1,Hindustan Zinc,Rajasthan,4226015,21,LOT,INR,NB,46002907,false
4500001800,30,2023-03-23,0000100157,Vindhyachal Suppliers Pvt Ltd (0157),,M025,Housekeeping Services,Services,Housekeeping Services,HZL1,Hindustan Zinc,Rajasthan,21484896,12,LOT,INR,NB,,false
4500001801,10,2023-10-09,0000100040,Krishna Trading Co,,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,STC1,Sterlite Copper,Tamil Nadu,12647286,350,KG,INR,NB,46002482,false
4500001801,20,2023-10-09,0000100017,JSW Steel Ltd,,M046,Telecom Services,IT & Telecom,Telecom Services,STC1,Sterlite Copper,Tamil Nadu,1029425,31,LOT,INR,NB,46002908,false
4500001801,30,2023-10-09,0000100068,Precision Industrial Corporation,,M023,Civil Works,Services,Civil Works,STC1,Sterlite Copper,Tamil Nadu,16871348,26,LOT,INR,NB,46001351,false
4500001801,40,2023-10-09,0000100005,Siemens India Ltd,,M060,Analyzers,Instrumentation,Analyzers,STC1,Sterlite Copper,Tamil Nadu,5142088,17,SET,INR,NB,,false
4500001801,50,2023-10-09,0000100050,Bharat Overseas Pvt Ltd,,M055,Cables & Wires,Electrical,Cables & Wires,STC1,Sterlite Copper,Tamil Nadu,15657123,47,SET,INR,NB,,false
4500001802,10,2024-08-16,0000100118,Malwa Suppliers Pvt Ltd,,M001,Zinc Concentrate,Raw Materials,Zinc Concentrate,VAL1,Vedanta Aluminium,Odisha,38474581,16,MT,INR,NB,,false
4500001802,20,2024-08-16,0000100136,Rajasthan Trading Co,ABB-GRP,M032,Flocculants,Chemicals & Reagents,Flocculants,VAL1,Vedanta Aluminium,Odisha,14053046,120,KG,INR,NB,,false
4500001802,30,2024-08-16,0000100154,National Trading Co,,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,VAL1,Vedanta Aluminium,Odisha,7049068,49,EA,INR,NB,46001955,false
4500001803,10,2025-04-10,0000100073,Cauvery Manufacturing Co,,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,8611361,17,LOT,INR,MK,46002541,false
4500001803,20,2025-04-10,0000100085,Sahyadri Industrial Corporation (0085),METSO-GRP,M016,Furnaces,Capital Equipment,Furnaces,VAL1,Vedanta Aluminium,Odisha,58087934,12,SET,INR,NB,46001452,false
4500001804,10,2024-07-01,0000100108,Malwa Fabricators,,M041,Port Handling,Logistics & Transport,Port Handling,VAL1,Vedanta Aluminium,Odisha,14311292,48,LOT,INR,NB,46000265,false
4500001805,10,2025-01-24,0000100139,Satpura Manufacturing Co,TATA-GRP,M029,Frothers,Chemicals & Reagents,Frothers,VAL1,Vedanta Aluminium,Odisha,18847430,280,L,INR,NB,,false
4500001806,10,2023-11-05,0000100006,SKF India Ltd,,M007,Bearings,MRO & Spares,Bearings,VAL1,Vedanta Aluminium,Odisha,1215904,1,EA,INR,NB,46002909,false
4500001806,20,2023-11-05,0000100018,Grasim Industries Ltd,,M059,Flow Meters,Instrumentation,Flow Meters,VAL1,Vedanta Aluminium,Odisha,24956731,13,EA,INR,NB,46000013,false
4500001807,10,2024-06-08,0000100112,Cauvery Trading Co (0112),SCHNEIDER-GRP,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,STC1,Sterlite Copper,Tamil Nadu,29118791,376,MT,INR,NB,,false
4500001807,20,2024-06-08,0000100018,Grasim Industries Ltd,,M002,Lead Concentrate,Raw Materials,Lead Concentrate,STC1,Sterlite Copper,Tamil Nadu,169553941,207,MT,INR,NB,,false
4500001807,30,2024-06-08,0000100031,Malwa Engineering Works,,M010,Conveyor Components,MRO & Spares,Conveyor Components,STC1,Sterlite Copper,Tamil Nadu,1877017,42,SET,INR,MK,,false
4500001807,40,2024-06-08,0000100115,Mewar Equipment Ltd,,M061,Control Valves,Instrumentation,Control Valves,STC1,Sterlite Copper,Tamil Nadu,22466022,11,SET,INR,NB,,false
4500001807,50,2024-06-08,0000100136,Rajasthan Trading Co,ABB-GRP,M003,Copper Concentrate,Raw Materials,Copper Concentrate,STC1,Sterlite Copper,Tamil Nadu,51295053,172,MT,INR,NB,46002910,false
4500001808,10,2024-12-25,0000100027,Honeywell Automation India,,M023,Civil Works,Services,Civil Works,HZL1,Hindustan Zinc,Rajasthan,30460994,30,LOT,INR,NB,46002308,false
4500001808,20,2024-12-25,0000100010,Sandvik Mining,,M026,Security Services,Services,Security Services,HZL1,Hindustan Zinc,Rajasthan,36403767,1,LOT,INR,NB,46002666,false
4500001808,30,2024-12-25,0000100115,Mewar Equipment Ltd,,M009,Pumps,MRO & Spares,Pumps,HZL1,Hindustan Zinc,Rajasthan,4664486,11,EA,INR,MK,,false
4500001809,10,2025-03-04,0000100081,Om Sai Suppliers Pvt Ltd,,M024,Consulting Services,Services,Consulting Services,BAL1,BALCO,Chhattisgarh,11196687,8,LOT,INR,NB,46002604,false
4500001810,10,2025-03-01,0000100014,Kirloskar Brothers Ltd,,M024,Consulting Services,Services,Consulting Services,HZL1,Hindustan Zinc,Rajasthan,11103734,19,LOT,INR,NB,46002911,false
4500001810,20,2025-03-01,0000100084,Shree Balaji Fabricators,,M010,Conveyor Components,MRO & Spares,Conveyor Components,HZL1,Hindustan Zinc,Rajasthan,4207959,30,SET,INR,MK,,false
4500001811,10,2024-06-10,0000100061,Rajasthan Industries,,M027,Sodium Cyanide,Chemicals & Reagents,Sodium Cyanide,VAL1,Vedanta Aluminium,Odisha,3807914,76,MT,INR,NB,46002912,false
4500001811,20,2024-06-10,0000100104,Vindhya Equipment Ltd,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,VAL1,Vedanta Aluminium,Odisha,518847,22,EA,INR,MK,46001843,false
4500001811,30,2024-06-10,0000100030,Tega Industries Ltd,,M019,Electrolytic Cells,Capital Equipment,Electrolytic Cells,VAL1,Vedanta Aluminium,Odisha,665191045,37,EA,INR,NB,46002913,false
4500001811,40,2024-06-10,0000100035,Shree Balaji Equipment Ltd,,M011,Grinding Media,MRO & Spares,Grinding Media,VAL1,Vedanta Aluminium,Odisha,9410079,43,SET,INR,NB,46000799,false
4500001812,10,2024-12-18,0000100092,Cauvery Trading Co,,M051,Cement,Civil & Construction,Cement,COG1,Cairn Oil & Gas,Rajasthan,8440035,15,EA,EUR,MK,,false
4500001813,10,2025-05-08,0000100120,Cauvery Trading Co (0120),,M040,Road Transport,Logistics & Transport,Road Transport,VAL1,Vedanta Aluminium,Odisha,4757316,18,LOT,INR,NB,46002914,false
4500001814,10,2025-11-23,0000100030,Tega Industries Ltd,,M009,Pumps,MRO & Spares,Pumps,VAL1,Vedanta Aluminium,Odisha,7115159,14,SET,INR,FO,46002621,false
4500001815,10,2023-11-08,0000100073,Cauvery Manufacturing Co,,M040,Road Transport,Logistics & Transport,Road Transport,HZL1,Hindustan Zinc,Rajasthan,9048317,25,LOT,INR,NB,46001810,false
4500001815,20,2023-11-08,0000100015,Voltas Ltd,,M024,Consulting Services,Services,Consulting Services,HZL1,Hindustan Zinc,Rajasthan,6538287,5,LOT,INR,NB,,false
4500001815,30,2023-11-08,0000100078,Aravali Engineering Works,ABB-GRP,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,HZL1,Hindustan Zinc,Rajasthan,3380225,7,SET,INR,NB,,false
4500001815,40,2023-11-08,0000100136,Rajasthan Trading Co,ABB-GRP,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,HZL1,Hindustan Zinc,Rajasthan,3923903,340,L,INR,NB,,false
4500001816,10,2023-08-25,0000100157,Vindhyachal Suppliers Pvt Ltd (0157),,M010,Conveyor Components,MRO & Spares,Conveyor Components,VAL1,Vedanta Aluminium,Odisha,2163762,3,EA,INR,NB,46001976,false
4500001816,20,2023-08-25,0000100091,Aravali Manufacturing Co (0091),,M011,Grinding Media,MRO & Spares,Grinding Media,VAL1,Vedanta Aluminium,Odisha,1386938,13,EA,INR,NB,46002915,false
4500001816,30,2023-08-25,0000100029,Grundfos Pumps India,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,VAL1,Vedanta Aluminium,Odisha,306527,2,EA,INR,NB,46002619,false
4500001817,10,2023-12-29,0000100124,Konkan Trading Co (0124),,M019,Electrolytic Cells,Capital Equipment,Electrolytic Cells,VAL1,Vedanta Aluminium,Odisha,212016619,46,EA,INR,MK,46002916,false
4500001817,20,2023-12-29,0000100065,Vindhyachal Engineering Works,,M022,Logistics Services,Services,Logistics Services,VAL1,Vedanta Aluminium,Odisha,17622045,20,LOT,INR,UB,46002917,false
4500001817,30,2023-12-29,0000100147,Vindhyachal Industrial Corporation,,M040,Road Transport,Logistics & Transport,Road Transport,VAL1,Vedanta Aluminium,Odisha,2268938,5,LOT,INR,NB,46000741,false
4500001817,40,2023-12-29,0000100055,Krishna Industrial Corporation,,M058,VFDs & Drives,Electrical,VFDs & Drives,VAL1,Vedanta Aluminium,Odisha,1640301,5,EA,INR,MK,46002918,false
